pathway	DNA_1	DNA_2	S_101	S_102	S_103	S_104	S_105	S_106	S_107	S_107a	S_108	S_109	S_110	S_111	S_112	S_113	S_114	S_115	S_116	S_117	S_118	S_119	S_120	S_121	S_122	S_123	S_124	S_125	S_126	S_127	S_128	S_129	S_130	S_131	S_132	S_133	S_134	S_135	S_136	S_137	S_138	S_139	S_140	S_141	S_142	S_143	S_144	S_145	S_146	S_147	S_148	S_149	S_150	S_151	S_152	S_153	S_154	S_155	S_156	S_157	S_158	S_159	S_160	S_161	S_162	S_163	S_164	S_165	S_166	S_167	S_168	S_169	S_170	S_171	S_172	S_173	S_174	S_175	S_176	S_177	S_178	S_179	S_180	S_181	S_182	S_183	S_184	H_450	H_451	H_452	H_453	H_454	H_455	H_456	H_457	H_458	H_459	H_459a	H_460	H_461	H_462	H_463	H_464	H_465	H_466	H_467	H_468	H_469	H_470	H_471	H_472	H_473	H_474	H_475	H_476	H_477	H_478	H_479	PCR_1	PCR_2	Spike_1_1	Spike_1_2	Spike_2_1	Spike_2_2
ARGSYNBSUB-PWY	2357.9406554900916	6281.035335164873	18579.769572352176	19070.448430032917	4604.206398547011	11079.476360905986	10265.971975463666	28219.76427740893	25134.79740572659	2826.084500206037	7217.993442883152	3808.012380425009	50646.02156751084	8004.846953682766	15252.987672599327	20149.105310195002	13326.555810767315	12138.548861564761	5950.381935963509	11168.690502939278	46888.81284932882	9165.261743439518	6387.30110665101	16433.748964508744	3727.5325629719287	4729.78602520902	11045.90318934759	8254.209698180117	14397.86338969533	9155.4534939264	12127.967925434037	29603.281331973165	29449.182831073973	11397.767155646337	14335.68138460241	7967.163889163272	69332.02715338442	1721.7425622489702	6915.8769553416605	4765.00387831658	4026.912159043198	41233.14522274786	6243.831339043588	42184.66816444214	13851.040140105993	2286.756654581462	9797.298319574835	14222.221672963857	18487.479237161435	4906.482823364674	2545.429637339163	6788.046377074621	5370.233327409396	4783.437770738594	2824.6415021638372	18344.30445560822	4500.4235231953	16110.379967099192	8103.59301818838	9077.51128652563	5790.680769020315	8984.375039635455	9394.843330854144	7264.653404545366	9227.085955254528	7320.269968659893	3995.6419636267374	4149.712049882154	20924.048678077288	13613.796300835584	15708.745034485013	3852.8546411239945	5710.300516471848	18866.788679997462	3994.4277487918407	2472.8026529344093	15689.239819167178	12618.791169418617	3873.3190349928896	6139.683343574767	10307.306575104743	4064.1110061316567	36851.40225422262	1531.4161644795845	10242.69638820989	4387.998348827162	16893.721379997725	31017.222871890026	13094.336753182399	13938.12500474794	18892.991956731385	8604.06264082542	35958.30981075576	23755.657484019575	11021.273733429738	4419.075694597893	15146.884583946037	10745.001524485398	17648.294146343087	2338.887895330264	5300.284927762273	2692.8900909162303	15990.776109285875	4683.975840299546	4460.110095387458	1637.518347344147	3398.0069235997257	17038.908820490546	10634.60484730457	13629.410064414973	4040.198670448998	13984.87017132362	4030.602085528329	10823.265271600769	6035.7444632788	14799.731244798913	13194.791057757999	9052.113983140483	2661.6792622157373	7907.948698858566	80038.14361293425	37360.62200009569	153937.88263351622	135581.29725794788
ARO-PWY	6352.7013393832485	9460.028897333943	56941.37225061629	43531.08430122727	22938.291560846308	23612.982046438734	21480.53033901214	111214.76942956111	103574.04700502282	32518.991739791763	98984.93347148303	13318.119281072617	172939.19057604953	18496.041774541765	37832.31849567566	89008.24668358779	36478.612734049006	26188.34671436183	17235.06722818454	41438.70044461157	66223.99245901777	24564.224452072078	44571.60928312116	32316.153508757256	11772.546050387697	13481.718695191686	25725.026977168036	27737.80589811371	35347.149107043195	15557.946569557587	34940.36309188118	83040.02062503797	53326.03736407737	53898.746744592005	46276.283788416484	17791.585610522554	147278.74241116582	4674.999205527588	12168.399080967216	12756.421653585061	13197.628706097974	69396.30508904198	10912.148606720777	54203.270839924415	92757.53983725783	16364.72383519511	39275.56483124068	36554.84004939442	29203.360259984565	33311.652822415694	8464.42419529627	25126.419712418086	29528.51206524324	14020.608718367583	10027.826312315441	43996.891781565646	16946.999481291994	49049.64320591228	22562.94925764318	22553.01931002761	12431.935537622887	31370.24954683833	16246.752222507877	51517.82033740137	47011.75951611859	16423.816298496837	9046.870554927284	13906.723925389664	59768.19372647732	91800.31737070926	34949.486802566906	10263.210272896216	22072.02734808772	65989.86013430172	13099.01667952839	9019.501626217321	35240.492704829616	48723.110400385085	20175.507513411412	30823.410861869517	36903.55027585531	11356.005827968558	71820.94750312658	7749.391531655165	35448.24748009561	12763.891576199967	41078.0826185679	72467.71453751199	94808.74012221112	27113.92808525593	130175.39537360604	41996.750281935456	94664.933826733	84456.80312320993	60512.637908788696	14378.312390168814	65486.80850719682	31277.52756349934	35829.9565971061	31345.41549794949	13196.625499318234	6387.795144517016	47331.12107360865	21794.181985892672	25195.09141185279	5202.849304094248	11933.595715577318	36884.99053855269	36468.19798122686	53304.88493319716	10635.893915284396	31932.85149424824	13026.493356076238	40132.19936194494	51285.11645349888	34655.31962826632	35024.15077271353	23028.219526887762	11255.134821652582	10822.00035273274	99195.69105020259	44643.13847603153	137705.52861559007	117481.00298129833
ASPASN-PWY	3517.038370091052	7749.0508684024535	29700.94398002579	28747.321209316004	10631.87711774722	13844.292764248672	13185.495177284523	104625.90756533551	78170.92698411766	4303.766193775982	66851.62543321996	8751.321029936364	115572.40639487634	11620.46666431499	30103.417535471795	51061.15566415578	22152.475445107393	21243.72439147697	7680.359227923509	33552.73567146598	47986.83552126459	14519.839965773443	17017.374537367225	19887.9049741602	6073.490852386408	6966.729652848352	15828.769151358709	12099.19376884225	21241.963527918502	5429.350755721408	19307.27878657228	61554.479761064504	37754.37812016101	24235.54534388539	31520.110000809083	10008.083319008281	40447.55203601894	2276.152536764623	8696.630910288373	6124.48183799183	6360.431162552854	48055.857977329455	7401.738089147757	21601.409414918446	59129.49446593123	8514.444203575502	19343.040304580943	19407.073767247424	22676.596627584546	11329.918457451586	3413.099308466208	11125.079337247285	13897.064922239631	7371.068837869858	5217.41711379193	27588.66395760154	7381.859739002247	34022.070829372715	12908.42175803177	13163.608858859234	7306.968738556416	20527.596630858363	10768.97360813143	32626.997873777073	29459.20818670222	9832.006883908729	5687.872626993383	6058.242001701991	33764.45561461209	65319.642868666764	22335.265982588553	5850.097621857173	11129.296631388834	36695.39537702422	6366.071635910763	4552.6785758810865	21179.75327606033	21767.059796916317	9720.49629174173	11085.854211537273	17998.774187761806	5018.3011729786895	48691.89434091321	2000.2969087129172	25080.533505387353	6181.759148403915	24092.652364146128	42547.343858004584	68774.54124625486	19067.295060749628	86731.89607123374	27474.798385244758	76814.0863919479	62595.419418929014	23959.180591424058	5834.623942995173	40681.979280647996	14713.492948505778	23077.932395801356	5279.658169585751	6576.207624243645	3279.0304687425714	26078.911760054907	10645.312302697728	10526.79152425528	2470.483568859757	5875.202404588921	22275.752581385863	17180.44030618708	29313.328919912237	6030.538477116401	17254.833700034356	5500.202013847319	18845.24613166466	10243.827772417935	19750.775665813246	19846.479927779623	9158.713827743662	5147.525228637978	8237.655867939593	89459.04878622037	39556.90882764714	5695.9744494705665	3479.594038491951
AST-PWY	10.67	1348.66	126.66999999999999	794.0000000000001	87.0	4.67	5370.0	287.3300000000001	3.0000000000000004	214.67	8.33	66.67	4262.67	2.0	6.000000000000001	217.66	224.00999999999996	78.66999999999999	1497.6599999999999	1726.33	33294.46	926.58	397.00000000000006	9.33	62.32999999999999	2294.7508807197014	2.67	349.67	371.0	6.000000000000001	10.67	10.33	671.67	942.75	843.9999999999999	2454.34	232.67	220.0	1099.0064929702753	259.99	462.5	854.99	1244.512517842559	220.67	314.0	4.67	4.0	2822.34	9314.489999999998	420.67	115.32999999999998	3.6699999999999995	7.000000000000001	5.33	0.0	466.49	40.33	6.33	98.66	4702.0	428.33	87.0	4422.927811538224	4.67	359.3300000000001	1592.34	727.0	533.84	0.0	237.67	5.67	117.67000000000002	181.99999999999997	720.34	332.33	227.67000000000002	4676.41969219062	1615.34	158.33000000000004	155.0	14.000000000000002	1168.9	0.0	3.6699999999999995	979.9678309120601	6.000000000000001	446.33000000000004	142.0	20.330000000000002	2995.949145897886	1044.1	986.67	282.67	54.669999999999995	17.71795689268074	4.67	7.000000000000001	1712.3299999999997	8387.84	0.0	201.00000000000003	6.000000000000001	9.0	69.0	4.0	0.0	5.33	88.96000000000001	88.66999999999999	12.000000000000002	121.66999999999999	124.67	506.5	8.67	428.66999999999996	4231.468639421877	4.0	6.000000000000001	204.33	2680.72	72434.33	30609.999999999996	101.33000000000001	674.6600000000001
BIOTIN-BIOSYNTHESIS-PWY	2662.959569115417	4418.7167841788	26327.01464133365	12976.286917510924	10556.96569053372	11940.339735684865	13152.40207777156	34647.2803981412	70800.48113706717	3161.796793532809	20994.55523600206	5981.166652591654	138007.71526576727	10827.710674516704	13120.882453693644	44049.14264581329	23439.304888015402	20323.059602817753	6806.437029050092	22680.31483930884	55711.28154454929	14163.701427361228	15826.863566394579	6762.8865105637515	5238.058055518916	6609.398477031706	12989.246529816688	11435.452837394265	10506.827820874203	3386.3662107571968	17555.355585393096	77493.53389922336	23906.340968560366	24113.422626953252	35553.33016857446	9340.234419471199	6109.715754646398	1584.8330377834204	9710.618969594572	5812.4567705608015	3648.97861244263	60028.97312427061	8198.213337036308	7300.921897677771	72531.96517063632	9324.149345320162	20659.04084862819	16120.029565823374	26537.293422322422	7459.682448494649	2043.2962252251482	8346.072886607511	12646.191269346242	4952.418004031137	2865.2062099350974	32521.707649241656	5516.510564701182	42148.9145793159	13089.486833287652	12503.626133615477	6447.408765516449	7536.360436911612	11110.421610289084	39214.690687346716	37278.789566645195	7679.0410727044755	4229.1599277839305	4001.5989287568814	38473.47314116992	79703.59490644309	19929.6033086996	4863.753664431202	11304.165439531167	26308.3922427475	4767.254354069324	3590.348257825048	21998.105066219057	19682.79091532708	6893.240539131779	9722.197669452467	12464.712895583889	4357.015699156531	28729.094153028553	1507.1553628464	32210.444409012598	6368.003209313876	18831.557236946446	31225.004116214906	89300.55163141624	22863.86348225055	106634.78713354845	30686.770595222362	87727.85949691407	19193.124276687064	9675.566004026168	5810.582786505233	35547.21930870662	10139.881476772214	21751.38197696457	3061.005957640546	6313.30976720884	1865.0732294723048	17553.04900822527	10402.584422947308	9402.85886802057	1950.1522623589792	4415.7997281398375	4128.623968246602	9898.071968743488	24713.13840820732	4685.591967183872	15011.280823520008	5661.255020499459	17600.28664664296	5122.271048546613	19335.83717898588	14029.376785775465	7836.385930736047	4256.485489063605	6082.03190135092	89899.07865208953	39910.359967079625	7826.581998987335	5706.4754347828575
BRANCHED-CHAIN-AA-SYN-PWY	6423.877852845524	9719.6876362819	56698.07490438289	42752.10838479233	23663.93550000685	24166.946930946455	21973.096486279283	101686.88017124542	93834.2810016423	33499.22103238124	87322.122668224	13155.044088601724	180506.3124567311	18819.666002750833	34301.72609686472	84498.59818546315	35249.577215931575	27609.47522047783	18858.630928772593	35071.0146324816	61101.738215915735	23478.011632037604	45133.93872313479	33891.72662065325	12104.537825551495	13557.989558128509	25745.607266795603	28719.491832613654	35388.74016487955	16650.482454964196	34421.204162251066	85471.58911182446	53179.55647131617	54852.22552708805	47822.211897434725	18838.484286461546	144141.6266584744	4660.04425289461	12303.442671851451	13163.05536106514	13178.309395234448	71549.07316798343	10959.291696862589	55893.165359930106	101101.72093990972	17053.671950918953	40494.025327995645	36303.06067462849	28629.860843730352	33940.61061507841	8393.225019500229	25100.114943477227	33184.07682856625	13525.459613913186	9953.946342566636	45474.92423432503	17492.042031282934	50596.464560020366	23389.91554616832	22873.073918628706	12857.074425708126	30965.252540466314	16222.213003601999	54673.69263101179	48914.028618030534	16716.465966984786	9324.767483455416	12941.161317074746	58249.390487708624	99179.72299867532	36504.407376096315	10389.2181892848	22661.044701873092	61448.634555068675	13689.053376597507	9112.769026138101	34923.67006951141	50743.06160809975	20047.037910249655	31781.76220157008	38351.83318666183	11155.151335921206	74318.799037158	7932.699631339198	36337.29228800629	13143.781429203598	42757.22762501138	74383.91972298596	101002.92083675977	27837.295282692037	141839.1886953868	43262.83087229942	101214.9238653821	79219.13281519787	61740.70368437819	18314.673943477905	69957.60108083423	33435.01054968651	36779.27849189725	32147.854464292737	13621.546486375433	6437.9422620005635	46987.17000848105	23118.700670636084	26129.095259590926	5355.759879035029	12288.489147274067	38035.28905492222	38296.65198818951	56025.260255093024	11483.361842331293	33658.44281819434	13744.798035938005	39555.68490348674	54611.23624892617	36110.63074813964	36126.04788839673	24537.65162132567	11545.268911872667	11324.670755354613	99084.87986488659	44699.656826935236	160687.719398048	137629.49926035776
CALVIN-PWY	6844.611363884055	11927.122986611776	61690.28619728375	48074.40282798606	21285.0826933414	23936.570141763405	25347.789795365105	120778.75126134459	121841.51816154733	17370.311467578635	105565.6596082407	14097.452380642333	186012.62956621524	20184.07429977928	45784.021073738404	94927.95207087489	41133.641097745545	28659.78210625231	21432.154456827084	48369.63394908247	80486.48187672891	26778.439446721404	45872.98617769217	26191.397732351485	11836.832018462586	13609.990685711042	26414.819671511767	28900.802439537547	34876.780309490845	16343.638846763692	36026.18213516076	88867.93460056106	56550.622692720885	55937.589226739656	54298.01126504748	23377.858838733828	167308.7473489836	5128.299336475893	13379.575416122956	12550.91435197985	13140.708063257327	74075.90146574474	11615.417108806721	43014.68961079855	106001.17426752723	17203.69069319262	40591.27783780936	41893.758689427144	32253.79614710432	30424.56659793377	7955.723970742522	25969.364760373413	43884.72270313447	14547.370400041016	9919.205644538739	60242.468175952476	18067.000337977475	55539.51392073127	23471.20640166826	25774.05095306795	12796.038097374534	33893.53004662243	19430.758419414902	54639.56594596436	49630.977613346455	19986.220938797418	10040.976923261715	18545.929325732228	66311.54968412592	103255.32444160993	38503.749899106326	11103.780567993726	23561.63638052767	66799.22648500027	13012.832219831327	10124.358604626514	42679.87747157639	55735.754360184575	21807.340413475253	26973.8600998378	37446.678289428695	13220.034563103087	76960.52427127371	6226.871260467058	40646.36460671914	13231.97427528303	43322.62569142906	77045.15381560443	99284.90716929869	30992.53598166534	158741.9347732137	45928.56386028516	98466.49110289685	89441.67825740097	51219.5961279	27991.166383933705	84358.10416761915	36373.914731737656	41693.805262722155	19795.938585531436	13418.734164679963	6388.072017683906	46776.272910540654	22975.757316385276	24180.27253818613	5184.668130099232	12629.987768981251	42934.78741547263	33717.6398156778	53080.43212814168	11789.562899513276	32967.01800422332	13106.608776238381	44558.774110868166	39014.35492750073	41962.84565956878	35896.52535811941	23263.34927241241	11130.449789181232	13643.059621658253	122213.74433588532	55163.99837340832	150073.57447057942	128669.99729129221
CATECHOL-ORTHO-CLEAVAGE-PWY	4.8979591836734695	6.0	146.13823126551793	0.0	0.0	0.0	17.858885017421603	0.0	2.4	64.95370391879023	0.0	0.0	87.07323397582329	0.0	0.0	10.215189652539783	1.67	4.571428571428571	5.065560588901472	15.762640293365928	218.3477964617984	204.1496709779896	0.0	0.0	8.0	101.68200825804414	0.0	72.81555760008779	4.7903388124790345	0.0	0.0	0.0	0.0	43.04	47.88993482983346	52.59828477661848	0.0	0.0	49.95252225519288	6.416133873492313	0.0	134.45876506024095	80.65988778430781	46.789628331357285	44.94472361809045	6.857142857142857	0.0	188.9075391105991	66.38693423681696	10.285714285714286	0.0	0.0	0.0	0.0	0.0	96.9389102791788	0.0	0.0	5.857374670184697	102.63693604620909	15.677608396774259	150.43476226351524	369.7319700759596	3.4285714285714284	79.58370656984603	254.41551915945607	12.853932584269664	6.86569970845481	5.014925373134328	6.857142857142857	0.0	210.08249312557282	7.184210526315789	21.36024685009	82.78444418951474	9.142857142857142	593.4359370477769	81.66521863767669	2.2857142857142856	0.0	8.0	119.74336558994979	4.571428571428571	5.7142857142857135	57.387512388503474	0.0	6.857142857142857	0.0	0.0	319.7632556710245	46.05	0.0	0.0	0.0	8.0	7.529411764705882	3.4285714285714284	0.0	144.70934941864377	0.0	0.0	0.0	6.857142857142857	4.571428571428571	0.0	5.7142857142857135	12.571428571428571	0.0	0.0	0.0	19.186046511627907	5.7142857142857135	33.75	2.2857142857142856	5.7142857142857135	55.108285937325746	0.0	0.0	0.0	279.4807176743717	0.0	0.0	0.0	23.61128526645768
CENTFERM-PWY	362.42991524218576	1639.6113316213498	895.993117781649	1781.727557415135	298.3967884049908	134.09752983847073	125.73347909208002	1081.4284338581133	9684.875549226987	155.38624223813318	120.86369001095635	1020.837878039015	3468.3957710955397	1086.5117755457406	1225.7903251186542	6945.132613153525	1562.456584542333	1399.3531514731883	493.44817385420606	6710.707252786331	1135.36044816794	1181.7044538381688	344.2756942773412	568.9874711076695	288.81213136783055	273.78352256853077	178.4515388226648	314.23409568826355	2129.743594421356	352.94185525920244	1493.0844089311802	763.5001457534592	2109.0015066714136	233.12707844957504	2181.1346945323326	803.7677577818276	235.21058920971268	243.05104123659163	393.83534069749817	229.24268794672594	846.7193068789683	1918.9303665852078	327.9238154620768	229.26452246221956	334.1039817483399	165.00352973148958	1278.0115794734274	2076.855559701423	545.607919976377	1041.0567395800156	390.8057587650069	243.5622313432513	530.3111821776045	481.49451134549713	288.38128802129415	3068.725410892232	536.7915360184674	391.5732236297686	405.38342636824973	740.5541756209366	275.2166673582454	1750.2078048248395	716.4044558304229	644.8596996283302	407.0529725003644	565.2440631645063	721.8764878175236	648.5995655484732	2855.1839549762963	1335.7506718759134	200.2902980062736	332.2420195075343	388.12444273076767	3865.639978214303	104.78955457764457	420.01287107905387	2263.910071674324	962.522924693356	764.3004894805988	350.0925102206017	1268.1298010326386	257.0722596691709	524.1792992629049	61.65985796009281	398.31324839558533	386.57876148869724	238.20622844610472	2440.2018759724133	381.90359719724387	579.8415123044856	492.0991375916239	1457.317638617026	111.75518002144432	1590.036443441669	1142.9286817374077	0.0	3605.8048337690657	296.15327913238747	51.010825426356256	117.83499083588033	366.6360119816758	234.79080900452558	1416.8264918712334	409.8799479009833	121.23327222088213	108.58181415594119	261.19142721720635	387.3568922748203	825.8113648401905	123.737992268943	441.0170909223157	895.1535137878055	43.438331631805596	835.8745417051167	636.1229505118279	202.5268515259316	1383.2986329572007	475.78836378934096	249.7645564710633	1170.1687739595059	0.0	850.5608428360335	129.87235940417642	330.96293425013835
COA-PWY	6255.089275431358	8726.064476391612	56089.81093903861	41897.01244169385	21358.97910517152	22050.171273513326	20336.66277163083	108716.2568826657	106873.15494114069	30364.53501590272	99111.53989813181	13357.432553290046	163622.43142114778	18705.909333158434	41371.066997174734	89633.99416591885	35801.2030110452	26127.850214239683	19610.968929522714	44468.07346835592	56641.89715720691	24077.271626655627	44777.49263965791	30567.5311792318	11398.64968832553	12036.145830098372	24874.88715158235	26666.651575543085	34341.86981786483	15554.31658830511	34020.68552717107	78735.26398083658	49099.79479556266	52496.05060020001	48133.218347327245	20257.00050636903	155782.10231603883	4550.729261923192	11172.590310499922	12364.366123119606	12470.77287370137	65900.52806086054	9801.807023466472	49536.73743345506	95534.32209471901	15991.541003152914	38884.52715479747	36794.0101754592	24778.974373246947	33771.25095847988	8017.824082062462	24586.051330555827	42328.60508904921	13869.129994282262	9582.690863618698	54963.3845445379	16813.077066381065	47112.75232223876	21547.761135540317	21237.92879656631	11855.227231417313	32070.771120791742	15163.271433515121	49449.048642465816	44549.38343620916	17741.787254000203	8497.780802660458	15345.06010735961	60489.955667219765	92591.802740824	37037.02355599765	10291.81942925228	22243.201721699566	63210.474793593945	12813.101155864155	9442.472338528463	35119.438262603355	52478.72486667427	20039.04958143122	29050.563829621682	35737.609350393854	11376.59303714753	68554.63327390947	7371.651294435956	35061.420294544325	12439.419670467352	40415.67301312785	72377.56894331679	89618.33092343328	25658.516364730483	142319.99839790846	40546.31139601726	87243.86463930491	84353.34688485137	57527.58049482644	27831.95689077925	78906.93404672657	33683.45689665672	33591.98384746896	29907.579912588724	12642.306361665629	6065.323501897782	45456.33336045327	22195.59393433364	23473.350238785097	5218.992223693659	12104.503136132726	39441.840618116665	34410.30851935156	52203.030919322395	10883.361191659178	30789.57775541813	12810.114774587426	41432.568615022064	52304.76475496427	35592.58624007802	34476.81044314289	23488.301793183	10970.840757466009	9768.585519280852	83307.92294421986	37476.75833586317	136970.65767941443	116958.23524216736
COBALSYN-PWY	1645.605162630987	7167.244641963196	8012.086713764927	5747.994775725351	1142.0597485925011	1462.8098422254313	7402.029597421406	4125.07033519705	40832.91892551461	953.3682306759713	1478.2169672688806	2801.131520995913	30693.087591486725	4754.237196242217	18064.704121571267	12110.11773669682	7920.549469265807	10337.683676380244	4110.683621932569	10989.158524466484	37393.01506686777	6626.972613713524	3027.129196464454	2765.1586263409627	1538.408202258957	3589.1384390907147	4699.395628138369	3305.34250647836	11052.515030672563	1730.8242478693728	4839.093629472533	6080.138449887173	7345.276703429147	1907.1317621972428	7508.537950731808	5824.54577841761	44842.021219329254	1431.7652921567972	3506.185637466547	1954.242719868022	3600.2665749283724	9700.184773672634	3038.404119831744	20082.918179420376	2158.858339527369	693.7959888039163	4625.170261992285	8890.87719551517	11732.30137515823	3753.743957197996	2300.6108616388406	4755.117358677793	2892.4653634441756	3118.7248784248527	2252.5106754380786	11479.360829155095	2842.987852436454	9567.480251774981	1786.5742522319592	6703.977988918556	2636.399352839385	10060.622509797024	7576.55224501123	1717.4516406424539	2534.0620262078055	4480.955215254663	3557.357305334677	2731.1866028712243	12311.416385933353	3662.923283245689	6803.616358117905	1262.1852106235262	1998.7065636358839	15338.799705949312	1201.6668013684985	1582.0793326090034	9684.45361114028	8299.371602059779	2982.4058536699777	1598.4831813545302	6219.796660729412	2468.51229413491	3083.369122658462	389.7137798410223	5383.18026587702	2076.850871824679	2613.063231557198	24528.42239957501	4302.976905334346	5719.558378002765	5352.353113303157	7574.786624072666	4648.166010395916	44155.385436927	10521.44895347466	980.5637019048842	11495.324138384545	4400.963578385958	9090.353700090453	949.7051981897705	2004.9481411405468	1994.638002828806	11527.24546350105	2025.6737016960951	912.7215710275439	827.7282743662201	1337.7188273651027	1806.1609364172666	2766.896791058984	1241.0659006124433	1836.5091798894439	7118.9055032361375	1091.6850108152494	4176.581160157778	3173.3382643154396	6237.449717920577	9515.393268283558	4346.754729969467	1094.1379450726117	7265.614423325967	73148.75505924737	33750.64050895864	1341.0784960155702	1980.765145304335
CODH-PWY	62.31196073031129	63.72764544969752	196.22150835757373	476.3819839533079	47.92893240682249	27.97148754980587	27.289678751307086	155.1738373019446	866.8393400433196	41.969872254259045	15.998612151244721	252.6936885958295	1872.5585511195166	496.7507462720022	2977.450199043202	606.1506424336035	427.9242060348434	1105.1370579599284	48.609405391750315	447.25376748955125	162.14690136041682	604.1104298201972	110.51396819416053	117.7556582556765	54.513413616847735	17.98134485192764	246.87336147995288	41.963708004977185	246.29500584157958	61.18768317796081	231.180527049407	480.88218487503707	240.92804440404547	76.60351410739048	153.59712052273085	207.32821098508128	401.47235309674704	29.211170678475487	142.81051362797652	101.4990813602801	59.16323098472077	304.08940176116755	31.905294972864787	61.959617708706276	97.89146759453361	97.57688908625842	345.5789663278589	236.42237153588283	202.75866458631046	394.10762561156304	161.64053343138931	347.0841973134342	217.76891523971491	116.77936333312907	282.03673405369625	352.4470143852796	121.53645828467141	270.93314906467407	64.5465563946037	108.92241956313886	26.641243986418946	1283.8105020664052	94.21404019885273	101.78122266334701	135.62612424496137	216.92381961158242	95.33054490564723	112.85421567197906	246.84000091956366	134.39675886911755	42.64770841709442	115.75024721005792	128.83833518718313	1153.3512407428402	49.88544091500633	119.75468969872715	244.7656421145385	490.05958293741037	391.1775741726303	199.21327767010607	152.3334511688257	67.06917688522086	85.89749170689059	9.992762172216874	81.81934472969682	131.16615061548077	73.2243567780833	904.0059513425988	240.6092326687176	204.49079418595144	276.8054468312645	274.5791267269889	177.39711098873875	2287.520113015342	944.3898315822817	30.66199491943012	417.8925398278727	35.97587176288794	60.581956042329146	15.99560080312838	76.38944584509834	34.574072548753655	1262.1001185749665	83.11261533498032	85.12390782391228	95.67591552261253	162.74210895050092	8.798495397985109	167.37831009984063	19.99469898026934	48.670298155643955	429.74053058880855	45.22422848978777	147.6876420683845	138.48664917621417	37.969785839351054	462.16301649424423	310.79203247518757	19.977640465391353	116.69837932519064	7.995711375576283	40.26832534649951	21.998210288842373	23.317651091281885
